timestamp,datetime,datetime_from_article,timestamp_desc,message,report,attribution
1623159745000,2021-06-08T13:42:25+00:00,2021-06-08 13:42:25,Forensic traces for INJRN15,"Process record deleted from ZPROCESS (IN: 0.11MB, OUT: 0.13 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1623332555000,2021-06-10T13:42:35+00:00,2021-06-10 13:42:35,Forensic traces for INJRN16,"Process record deleted from ZPROCESS (IN: 0.10 MB, OUT: 0.11 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1623524977000,2021-06-12T19:09:37+00:00,2021-06-12 19:09:37,Forensic traces for INJRN17,Process: faskeepd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1623524977000,2021-06-12T19:09:37+00:00,2021-06-12 19:09:37,Forensic traces for INJRN18,Process: logseld,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624009245000,2021-06-18T09:40:45+00:00,2021-06-18 09:40:45,Forensic traces for INJRN19,"Process record deleted from ZPROCESS (IN: 0.20 MB, OUT: 0.23 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624112716000,2021-06-19T14:25:16+00:00,2021-06-19 14:25:16,Forensic traces for INJRN20,"Process record deleted from ZPROCESS (IN: 0.04 MB, OUT:",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624122321000,2021-06-19T17:05:21+00:00,2021-06-19 17:05:21,Forensic traces for INJRN21,Process: xpccfd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624122321000,2021-06-19T17:05:21+00:00,2021-06-19 17:05:21,Forensic traces for INJRN22,Process: pstid,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624253378000,2021-06-21T05:29:38+00:00,2021-06-21 05:29:38,Forensic traces for INJRN23,iMessage lookup for account herbruud2[@]gmail.com,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624255015000,2021-06-21T05:56:55+00:00,2021-06-21 05:56:55,Forensic traces for INJRN24,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624255015000,2021-06-21T05:56:55+00:00,2021-06-21 05:56:55,Forensic traces for INJRN25,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624255015000,2021-06-21T05:56:55+00:00,2021-06-21 05:56:55,Forensic traces for INJRN26,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624256953000,2021-06-21T06:29:13+00:00,2021-06-21 06:29:13,Forensic traces for INJRN27,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624258765000,2021-06-21T06:59:25+00:00,2021-06-21 06:59:25,Forensic traces for INJRN28,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624263747000,2021-06-21T08:22:27+00:00,2021-06-21 08:22:27,Forensic traces for INJRN29,"Process: bfrgbd (IN: 1.02 MB, OUT: 2.25 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624282383000,2021-06-21T13:33:03+00:00,2021-06-21 13:33:03,Forensic traces for INJRN30,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624282383000,2021-06-21T13:33:03+00:00,2021-06-21 13:33:03,Forensic traces for INJRN31,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624282383000,2021-06-21T13:33:03+00:00,2021-06-21 13:33:03,Forensic traces for INJRN32,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624282441000,2021-06-21T13:34:01+00:00,2021-06-21 13:34:01,Forensic traces for INJRN33,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624282441000,2021-06-21T13:34:01+00:00,2021-06-21 13:34:01,Forensic traces for INJRN34,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624282441000,2021-06-21T13:34:01+00:00,2021-06-21 13:34:01,Forensic traces for INJRN35,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624355221000,2021-06-22T09:47:01+00:00,2021-06-22 09:47:01,Forensic traces for INJRN36,"Process: bfrgbd (IN: 0.50 MB, OUT: 0.65 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624370784000,2021-06-22T14:06:24+00:00,2021-06-22 14:06:24,Forensic traces for INJRN37,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624370784000,2021-06-22T14:06:24+00:00,2021-06-22 14:06:24,Forensic traces for INJRN38,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624370784000,2021-06-22T14:06:24+00:00,2021-06-22 14:06:24,Forensic traces for INJRN39,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624441846000,2021-06-23T09:50:46+00:00,2021-06-23 09:50:46,Forensic traces for INJRN40,"Process: bfrgbd (IN: 0.86 MB, OUT: 1.05 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624460555000,2021-06-23T15:02:35+00:00,2021-06-23 15:02:35,Forensic traces for INJRN41,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624460555000,2021-06-23T15:02:35+00:00,2021-06-23 15:02:35,Forensic traces for INJRN42,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624460555000,2021-06-23T15:02:35+00:00,2021-06-23 15:02:35,Forensic traces for INJRN43,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624528251000,2021-06-24T09:50:51+00:00,2021-06-24 09:50:51,Forensic traces for INJRN44,"Process: bfrgbd (IN: 0.44 MB, OUT: 60.72 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624546943000,2021-06-24T15:02:23+00:00,2021-06-24 15:02:23,Forensic traces for INJRN45,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624546943000,2021-06-24T15:02:23+00:00,2021-06-24 15:02:23,Forensic traces for INJRN46,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624546943000,2021-06-24T15:02:23+00:00,2021-06-24 15:02:23,Forensic traces for INJRN47,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624615140000,2021-06-25T09:59:00+00:00,2021-06-25 09:59:00,Forensic traces for INJRN48,"Process: bfrgbd (IN: 0.74 MN, OUT: 5.53 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624633389000,2021-06-25T15:03:09+00:00,2021-06-25 15:03:09,Forensic traces for INJRN49,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624633389000,2021-06-25T15:03:09+00:00,2021-06-25 15:03:09,Forensic traces for INJRN50,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624633389000,2021-06-25T15:03:09+00:00,2021-06-25 15:03:09,Forensic traces for INJRN51,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624712677000,2021-06-26T13:04:37+00:00,2021-06-26 13:04:37,Forensic traces for INJRN52,"Process: bfrgbd (IN: 0.08 MB, OUT: 0.09 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624724321000,2021-06-26T16:18:41+00:00,2021-06-26 16:18:41,Forensic traces for INJRN53,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624724321000,2021-06-26T16:18:41+00:00,2021-06-26 16:18:41,Forensic traces for INJRN54,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624724321000,2021-06-26T16:18:41+00:00,2021-06-26 16:18:41,Forensic traces for INJRN55,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624724532000,2021-06-26T16:22:12+00:00,2021-06-26 16:22:12,Forensic traces for INJRN56,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624724532000,2021-06-26T16:22:12+00:00,2021-06-26 16:22:12,Forensic traces for INJRN57,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624724532000,2021-06-26T16:22:12+00:00,2021-06-26 16:22:12,Forensic traces for INJRN58,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624800847000,2021-06-27T13:34:07+00:00,2021-06-27 13:34:07,Forensic traces for INJRN59,"Process: bfrgbd (IN: 0.91 MB, OUT: 1.29 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624838655000,2021-06-28T00:04:15+00:00,2021-06-28 00:04:15,Forensic traces for INJRN60,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624838655000,2021-06-28T00:04:15+00:00,2021-06-28 00:04:15,Forensic traces for INJRN61,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624838655000,2021-06-28T00:04:15+00:00,2021-06-28 00:04:15,Forensic traces for INJRN62,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624887458000,2021-06-28T13:37:38+00:00,2021-06-28 13:37:38,Forensic traces for INJRN63,"Process: bfrgbd (IN: 0.43 MB, OUT: 0.60 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624948771000,2021-06-29T06:39:31+00:00,2021-06-29 06:39:31,Forensic traces for INJRN64,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624948771000,2021-06-29T06:39:31+00:00,2021-06-29 06:39:31,Forensic traces for INJRN65,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624948771000,2021-06-29T06:39:31+00:00,2021-06-29 06:39:31,Forensic traces for INJRN66,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624948842000,2021-06-29T06:40:42+00:00,2021-06-29 06:40:42,Forensic traces for INJRN67,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624948842000,2021-06-29T06:40:42+00:00,2021-06-29 06:40:42,Forensic traces for INJRN68,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624948842000,2021-06-29T06:40:42+00:00,2021-06-29 06:40:42,Forensic traces for INJRN69,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1624975956000,2021-06-29T14:12:36+00:00,2021-06-29 14:12:36,Forensic traces for INJRN70,"Process: bfrgbd (IN: 0.14 MB, OUT: 0.17 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625037333000,2021-06-30T07:15:33+00:00,2021-06-30 07:15:33,Forensic traces for INJRN71,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625037333000,2021-06-30T07:15:33+00:00,2021-06-30 07:15:33,Forensic traces for INJRN72,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625037333000,2021-06-30T07:15:33+00:00,2021-06-30 07:15:33,Forensic traces for INJRN73,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625062533000,2021-06-30T14:15:33+00:00,2021-06-30 14:15:33,Forensic traces for INJRN74,"Process: bfrgbd (IN: 0.61 MB, OUT: 1.90 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625149166000,2021-07-01T14:19:26+00:00,2021-07-01 14:19:26,Forensic traces for INJRN75,"Process: bfrgbd (IN: 0.30 MB, OUT: 0.46 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625149988000,2021-07-01T14:33:08+00:00,2021-07-01 14:33:08,Forensic traces for INJRN76,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625149988000,2021-07-01T14:33:08+00:00,2021-07-01 14:33:08,Forensic traces for INJRN77,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625149988000,2021-07-01T14:33:08+00:00,2021-07-01 14:33:08,Forensic traces for INJRN78,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625235632000,2021-07-02T14:20:32+00:00,2021-07-02 14:20:32,Forensic traces for INJRN79,"Process: bfrgbd (IN: 0.43 MB, OUT: 0.50 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625285669000,2021-07-03T04:14:29+00:00,2021-07-03 04:14:29,Forensic traces for INJRN80,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625285669000,2021-07-03T04:14:29+00:00,2021-07-03 04:14:29,Forensic traces for INJRN81,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625285669000,2021-07-03T04:14:29+00:00,2021-07-03 04:14:29,Forensic traces for INJRN82,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625322444000,2021-07-03T14:27:24+00:00,2021-07-03 14:27:24,Forensic traces for INJRN83,"Process: bfrgbd (IN: 0.03 MB, OUT: 0.02 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625376897000,2021-07-04T05:34:57+00:00,2021-07-04 05:34:57,Forensic traces for INJRN84,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625376897000,2021-07-04T05:34:57+00:00,2021-07-04 05:34:57,Forensic traces for INJRN85,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625376897000,2021-07-04T05:34:57+00:00,2021-07-04 05:34:57,Forensic traces for INJRN86,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625409540000,2021-07-04T14:39:00+00:00,2021-07-04 14:39:00,Forensic traces for INJRN87,"Process: bfrgbd (IN: 0.77 MB, OUT: 0.91 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625478002000,2021-07-05T09:40:02+00:00,2021-07-05 09:40:02,Forensic traces for INJRN88,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625487121000,2021-07-05T12:12:01+00:00,2021-07-05 12:12:01,Forensic traces for INJRN89,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625487121000,2021-07-05T12:12:01+00:00,2021-07-05 12:12:01,Forensic traces for INJRN90,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625487121000,2021-07-05T12:12:01+00:00,2021-07-05 12:12:01,Forensic traces for INJRN91,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625487211000,2021-07-05T12:13:31+00:00,2021-07-05 12:13:31,Forensic traces for INJRN92,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625487211000,2021-07-05T12:13:31+00:00,2021-07-05 12:13:31,Forensic traces for INJRN93,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625487211000,2021-07-05T12:13:31+00:00,2021-07-05 12:13:31,Forensic traces for INJRN94,Process: CommsCenterRootHelper,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625489432000,2021-07-05T12:50:32+00:00,2021-07-05 12:50:32,Forensic traces for INJRN95,Process: msgacntd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1625489432000,2021-07-05T12:50:32+00:00,2021-07-05 12:50:32,Forensic traces for INJRN96,Process: bfrgbd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554180679000,2019-04-02T04:51:19+00:00,2019-04-02 04:51:19,Forensic traces for INJRN3,File created: Library/Preferences/com.apple.CrashReporter.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554180700000,2019-04-02T04:51:40+00:00,2019-04-02 04:51:40,Forensic traces for INJRN4,File created Library/Preferences/roleaccountd.plist from RootDomain,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554180705000,2019-04-02T04:51:45+00:00,2019-04-02 04:51:45,Forensic traces for INJRN5,Process: roleaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1554180710000,2019-04-02T04:51:50+00:00,2019-04-02 04:51:50,Forensic traces for INJRN6,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1556249260000,2019-04-26T03:27:40+00:00,2019-04-26 03:27:40,Forensic traces for INJRN7,Process: fdlibframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1556424046000,2019-04-28T04:00:46+00:00,2019-04-28 04:00:46,Forensic traces for INJRN8,"Process: fdlibframed (IN: 7.90 MB, OUT: 25.36 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1556542594000,2019-04-29T12:56:34+00:00,2019-04-29 12:56:34,Forensic traces for INJRN9,Process: fdlibframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1558932367000,2019-05-27T04:46:07+00:00,2019-05-27 04:46:07,Forensic traces for INJRN10,Process: xpccfd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1559018881000,2019-05-28T04:48:01+00:00,2019-05-28 04:48:01,Forensic traces for INJRN11,"Process: xpccfd (IN: 5.24 MB, OUT: 15.32 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562211191000,2019-07-04T03:33:11+00:00,2019-07-04 03:33:11,Forensic traces for INJRN12,"Process: ckeblld (IN: 7.91 MB, OUT: 33.05 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562289738000,2019-07-05T01:22:18+00:00,2019-07-05 01:22:18,Forensic traces for INJRN13,Process: ckeblld,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562318574000,2019-07-05T09:22:54+00:00,2019-07-05 09:22:54,Forensic traces for INJRN14,"Process: lobbrogd (IN: 3.76 MB, OUT: 15.59 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562383203000,2019-07-06T03:20:03+00:00,2019-07-06 03:20:03,Forensic traces for INJRN15,Process: lobbrogd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562565412000,2019-07-08T05:56:52+00:00,2019-07-08 05:56:52,Forensic traces for INJRN16,"Process: xpccfd (IN: 5.69 MB, OUT: 16.14 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562721844000,2019-07-10T01:24:04+00:00,2019-07-10 01:24:04,Forensic traces for INJRN17,Process: xpccfd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562827597000,2019-07-11T06:46:37+00:00,2019-07-11 06:46:37,Forensic traces for INJRN18,"Process: pstid (IN: 3.59 MN, OUT: 12.08 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562852510000,2019-07-11T13:41:50+00:00,2019-07-11 13:41:50,Forensic traces for INJRN19,Process: pstid,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562922438000,2019-07-12T09:07:18+00:00,2019-07-12 09:07:18,Forensic traces for INJRN20,"Process: roleaccountd (IN: 0.03 MB, OUT: 0.02 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562922487000,2019-07-12T09:08:07+00:00,2019-07-12 09:08:07,Forensic traces for INJRN21,"Process: boardframed (IN: 6.24 MB, OUT: 32.14 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1562940901000,2019-07-12T14:15:01+00:00,2019-07-12 14:15:01,Forensic traces for INJRN22,Process: boardframed,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563170848000,2019-07-15T06:07:28+00:00,2019-07-15 06:07:28,Forensic traces for INJRN23,"Process: stagingd  (IN: 8.49 MB, OUT: 0.5 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1563214137000,2019-07-15T18:08:57+00:00,2019-07-15 18:08:57,Forensic traces for INJRN24,Process: ckkeyrollfd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571459553000,2019-10-19T04:32:33+00:00,2019-10-19 04:32:33,Forensic traces for INJRN25,"Process: roleaccountd (IN: 0.04 MB, OUT: 0.02 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571459626000,2019-10-19T04:33:46+00:00,2019-10-19 04:33:46,Forensic traces for INJRN26,"Process: launchafd (IN: 1.28 MB, OUT: 6.48 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571465404000,2019-10-19T06:10:04+00:00,2019-10-19 06:10:04,Forensic traces for INJRN27,Process: launchafd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571641636000,2019-10-21T07:07:16+00:00,2019-10-21 07:07:16,Forensic traces for INJRN28,"Process: netservcomd (IN: 0.22 MB, OUT: 1.26 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571643076000,2019-10-21T07:31:16+00:00,2019-10-21 07:31:16,Forensic traces for INJRN29,Process: netservcomd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571802520000,2019-10-23T03:48:40+00:00,2019-10-23 03:48:40,Forensic traces for INJRN30,Process: roleaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571802527000,2019-10-23T03:48:47+00:00,2019-10-23 03:48:47,Forensic traces for INJRN31,"Process: stagingd (IN: 7.03 MB, OUT: 0.41 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571802542000,2019-10-23T03:49:02+00:00,2019-10-23 03:49:02,Forensic traces for INJRN32,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571802564000,2019-10-23T03:49:24+00:00,2019-10-23 03:49:24,Forensic traces for INJRN33,Process: misbrigd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1571889028000,2019-10-24T03:50:28+00:00,2019-10-24 03:50:28,Forensic traces for INJRN34,"Process: misbrigd (IN: 15.79 MB, OUT: 99.28 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1577013330000,2019-12-22T11:15:30+00:00,2019-12-22 11:15:30,Forensic traces for INJRN35,Process: netservcomd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1577013330000,2019-12-22T11:15:30+00:00,2019-12-22 11:15:30,Forensic traces for INJRN36,Process: launchafd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1577013330000,2019-12-22T11:15:30+00:00,2019-12-22 11:15:30,Forensic traces for INJRN37,Process: misbrigd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1523002634000,2018-04-06T08:17:14+00:00,2018-04-06 08:17:14,Forensic traces for INJRN4 - Siddharth Varadarajan,"Process: roleaccountd (IN: 0.03 MB, OUT: 0.01 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1523002642000,2018-04-06T08:17:22+00:00,2018-04-06 08:17:22,Forensic traces for INJRN4 - Siddharth Varadarajan,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1523002727000,2018-04-06T08:18:47+00:00,2018-04-06 08:18:47,Forensic traces for INJRN4 - Siddharth Varadarajan,Process: pcsd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1524556673000,2018-04-24T07:57:53+00:00,2018-04-24 07:57:53,Forensic traces for INJRN4 - Siddharth Varadarajan,"Process: stagingd (IN: 4.15 MB, OUT: 0.02 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1524556676000,2018-04-24T07:57:56+00:00,2018-04-24 07:57:56,Forensic traces for INJRN4 - Siddharth Varadarajan,Process: roleaccountd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1524556696000,2018-04-24T07:58:16+00:00,2018-04-24 07:58:16,Forensic traces for INJRN4 - Siddharth Varadarajan,Process: stagingd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1524720912000,2018-04-26T05:35:12+00:00,2018-04-26 05:35:12,Forensic traces for INJRN4 - Siddharth Varadarajan,"Process: pcsd (IN: 16.30 MB, OUT: 329.17 MB)",https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
1524745482000,2018-04-26T12:24:42+00:00,2018-04-26 12:24:42,Forensic traces for INJRN4 - Siddharth Varadarajan,Process: pcsd,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-appendix-d/,NSO
