datetime,timestamp,timestamp_desc,message,report,attribution,Compile Timestamp,source,md5,ip,domain,filename,SHA256,SHA1,File Type,File Size,PDB String,C2 Server
2017-05-08T11:36:57+0000,1494243417000,VT_First_Submission, C:\Users\WIN7-XP\Documents\Visual Studio 2008\Projects\intelc\Release\intelc.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-04 11:43:11 UTC,https://www.virustotal.com/#/file/be62d6a96477bc52fcc9e7a1102d01d2e7495df4ae88d9bd9ba3bee7b4308cc5/details,8da2dbb5f6171e0908674a69d412335b,,,,be62d6a96477bc52fcc9e7a1102d01d2e7495df4ae88d9bd9ba3bee7b4308cc5,f3e08e000bf3e398f48dc65427d5db8723abbfab,"PE32 executable (GUI) Intel 80386, for MS Windows",77312,C:\Users\WIN7-XP\Documents\Visual Studio 2008\Projects\intelc\Release\intelc.pdb,sterling66[.]com
2017-05-11T00:00:00+00:00,1494460800000,VT_Domain_to_ip,Domain chinatel90.com was resolving to 69.64.147.38,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/chinatel90.com/details,,69.64.147.38,chinatel90.com,,,,,,,
2017-05-12T07:22:53+0000,1494573773000,Compile Timestamp,crystal.exe C:\intelc\Release\crystal.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-12 07:22:53 UTC,https://www.virustotal.com/#/file/e44e94f5779ed0e2c077635a333a229e27d52411d3fa2b42434b1d3fe4b1fada/details,10cacca80ef5767206969f75e03432f1,,,crystal.exe,e44e94f5779ed0e2c077635a333a229e27d52411d3fa2b42434b1d3fe4b1fada,f0f4b43db52a96ef0f6abcbff2bf01ab0f01aaa6,"PE32 executable (GUI) Intel 80386, for MS Windows",80896,C:\intelc\Release\crystal.pdb,sterling66[.]com
2017-05-15T21:10:20+0000,1494882620000,VT_First_Submission,crystal.exe C:\intelc\Release\crystal.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-12 07:22:53 UTC,https://www.virustotal.com/#/file/e44e94f5779ed0e2c077635a333a229e27d52411d3fa2b42434b1d3fe4b1fada/details,10cacca80ef5767206969f75e03432f1,,,crystal.exe,e44e94f5779ed0e2c077635a333a229e27d52411d3fa2b42434b1d3fe4b1fada,f0f4b43db52a96ef0f6abcbff2bf01ab0f01aaa6,"PE32 executable (GUI) Intel 80386, for MS Windows",80896,C:\intelc\Release\crystal.pdb,sterling66[.]com
2017-05-21T16:45:48+0000,1495385148000,VT_First_Submission,crystal.exe C:\crystal\Release\crystal.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-04 09:17:55 UTC,https://www.virustotal.com/#/file/833674b40ae5714d0f479461048ddc8439ee6631b16c4afaa6164ee8400c33b7/details,99197cd2eef1b446f396b20d6bc3bb24,,,crystal.exe,833674b40ae5714d0f479461048ddc8439ee6631b16c4afaa6164ee8400c33b7,2889a06f5676c7cad7abeff4ec3406d8cdac24a1,"PE32 executable (GUI) Intel 80386, for MS Windows",81408,C:\crystal\Release\crystal.pdb,sterling66[.]com
2017-05-21T16:57:11+0000,1495385831000,VT_First_Submission,ctfmers.exe C:\Users\STONE\Documents\Visual Studio 2008\Projects\15Mar2017\Release\15Mar2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-04 08:41:39 UTC,https://www.virustotal.com/#/file/bc0c5fe35ae4b84de7717c0fd18d7c3bb7fd53fc4c2d30dcd894cbde0c850d4e/details,dac9f9bf6d7fe264f220932c2e73bde3,,,ctfmers.exe,bc0c5fe35ae4b84de7717c0fd18d7c3bb7fd53fc4c2d30dcd894cbde0c850d4e,9281047932405466b418bc3f50ecae809ed885fd,"PE32 executable (GUI) Intel 80386, for MS Windows",99840,C:\Users\STONE\Documents\Visual Studio 2008\Projects\15Mar2017\Release\15Mar2017.pdb,a.churchill91[.]com
2017-06-29T09:56:51+0000,1498730211000,Compile Timestamp, g:\c++\new_downloader\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-06-29 09:56:51 UTC,https://www.virustotal.com/#/file/6924ebef3d138c2a1b5461c5f24ad287e8b483ede4363b9fd9e57abf8950476e/details,6a374c356b9dc65c63e83750c5eb30ff,,,,6924ebef3d138c2a1b5461c5f24ad287e8b483ede4363b9fd9e57abf8950476e,da8546039e0c8faaed9dd049a26569c23dab70d5,"PE32 executable (GUI) Intel 80386, for MS Windows",199680,g:\c++\new_downloader\Release\new_downloader.pdb,192.168.137[.]102
2017-07-04T21:17:39+0000,1499203059000,VT_First_Seen_ITW,sv.exe g:\c++\new_downloader_wingames\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6/details,f55425fc550f19b5a7d95a8f9f0eda46,,,sv.exe,c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6,c097f9b21a56ee831b06f1effdc21ed375012835,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,g:\c++\new_downloader_wingames\Release\new_downloader.pdb,wingames2015[.]com
2017-07-05T04:17:39+0000,1499228259000,Compile Timestamp,sv.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/50979be9ab345a80560520d29e9ff346c62422d15415369f0b04e74c336a98be/details,a89a7481273b873fab1aba09ae8d3483,,,sv.exe,50979be9ab345a80560520d29e9ff346c62422d15415369f0b04e74c336a98be,6b969db1f2c52d3e74b82dd499621e42fe859a95,"PE32 executable (GUI) Intel 80386, for MS Windows",55544,N/A,[CORRUPT]
2017-07-05T04:17:39+0000,1499228259000,Compile Timestamp,sv.exe g:\c++\new_downloader_wingames\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6/details,f55425fc550f19b5a7d95a8f9f0eda46,,,sv.exe,c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6,c097f9b21a56ee831b06f1effdc21ed375012835,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,g:\c++\new_downloader_wingames\Release\new_downloader.pdb,wingames2015[.]com
2017-07-05T04:17:39+0000,1499228259000,Compile Timestamp,sv.exe g:\c++\new_downloader_wingames\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6/details,f55425fc550f19b5a7d95a8f9f0eda46,,,sv.exe,c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6,c097f9b21a56ee831b06f1effdc21ed375012835,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,g:\c++\new_downloader_wingames\Release\new_downloader.pdb,wingames2015[.]com
2017-07-05T04:17:39+0000,1499228259000,Compile Timestamp, g:\c++\new_downloader_wingames\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/e1ad7ff6048e0118c589e06b4c52b5039ddc7ca2793a4c190c9bae732489bb78/details,4eb646b034c7f365212fd7491a94659d,,,,e1ad7ff6048e0118c589e06b4c52b5039ddc7ca2793a4c190c9bae732489bb78,f08b5c8aea768cf0bf7bcabfee02f0855df4e32d,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,g:\c++\new_downloader_wingames\Release\new_downloader.pdb,wingames2015[.]com
2017-07-05T10:48:08+0000,1499251688000,Compile Timestamp,ctfmers.exe d:\backups\Projects5june2017\15Mar2017\Release\15Mar2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 10:48:08 UTC,https://www.virustotal.com/#/file/3089d64deb1a765cd1c716e0d0c563496ae58b09263a5a03349a26afdcb08a7d/details,5b942290149f5666ddfb1e2dd81a03ea,,,ctfmers.exe,3089d64deb1a765cd1c716e0d0c563496ae58b09263a5a03349a26afdcb08a7d,27a558b89a257cb3b2f9fb657e45fba4e6930f57,"PE32 executable (GUI) Intel 80386, for MS Windows",100352,d:\backups\Projects5june2017\15Mar2017\Release\15Mar2017.pdb,a.churchill91[.]com
2017-07-07T05:57:06+0000,1499407026000,VT_First_Submission,crystal.exe C:\intelc\Release\crystal.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-08 09:44:36 UTC,https://www.virustotal.com/#/file/a9fb70fe7fb18f2ee007fb2163124dad8df0c80a44a4cb2a76e88272f61608c2/details,7b711b794d3607babcb0917134099f31,,,crystal.exe,a9fb70fe7fb18f2ee007fb2163124dad8df0c80a44a4cb2a76e88272f61608c2,ddc26d07789e8d29a13261200fc0230f27bc46ab,"PE32 executable (GUI) Intel 80386, for MS Windows",80896,C:\intelc\Release\crystal.pdb,sterling66[.]com
2017-07-11T17:13:05+0000,1499793185000,Compile Timestamp,Insight N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-11 17:13:05 UTC,https://www.virustotal.com/#/file/a0f6284477a1f95261f694043cdbbe54851edfe045b7fc7b66beec378731b59c/details,2fcfae21ccf1dfd106aef422a27560bf,,,Insight,a0f6284477a1f95261f694043cdbbe54851edfe045b7fc7b66beec378731b59c,57688c572d77a33453235f633f03b8dada507fff,"PE32 executable (GUI) Intel 80386, for MS Windows",82432,N/A,sound.muzicwonder[.]com
2017-07-15T17:27:11+0000,1500139631000,VT_First_Submission, g:\c++\new_downloader\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-06-29 09:56:51 UTC,https://www.virustotal.com/#/file/6924ebef3d138c2a1b5461c5f24ad287e8b483ede4363b9fd9e57abf8950476e/details,6a374c356b9dc65c63e83750c5eb30ff,,,,6924ebef3d138c2a1b5461c5f24ad287e8b483ede4363b9fd9e57abf8950476e,da8546039e0c8faaed9dd049a26569c23dab70d5,"PE32 executable (GUI) Intel 80386, for MS Windows",199680,g:\c++\new_downloader\Release\new_downloader.pdb,192.168.137[.]102
2017-07-22T00:00:00+00:00,1500681600000,VT_Domain_to_ip,Domain wingames2015.com was resolving to 181.215.235.150,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/wingames2015.com/details,,181.215.235.150,wingames2015.com,,,,,,,
2017-07-22T16:51:51+0000,1500742311000,VT_First_Submission,sv.exe g:\c++\new_downloader_wingames\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6/details,f55425fc550f19b5a7d95a8f9f0eda46,,,sv.exe,c3318683d23f66c08df84cbc33e226405acfccfe0c5c01c2fd7ceb9738b7bcd6,c097f9b21a56ee831b06f1effdc21ed375012835,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,g:\c++\new_downloader_wingames\Release\new_downloader.pdb,wingames2015[.]com
2017-07-23T13:03:28+0000,1500815008000,VT_First_Submission, D:\Projects\WinRAR\sfx\build\sfxzip32\Release\sfxzip.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2016-08-14 19:15:54 UTC,https://www.virustotal.com/#/file/8f84b588a2143fa6f977e63d905fd004dad8a7e2d33f07f9f329d607e19dffd1/details,05d6bda7744d6fa1e08c3bf7afca8c41,,,,8f84b588a2143fa6f977e63d905fd004dad8a7e2d33f07f9f329d607e19dffd1,ca75360d7e51be34364f7695ff1fd500fcddc5dd,"PE32 executable (GUI) Intel 80386, for MS Windows",370898,D:\Projects\WinRAR\sfx\build\sfxzip32\Release\sfxzip.pdb,wingames2015[.]com
2017-08-05T11:24:43+0000,1501932283000,Compile Timestamp, N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-08-05 11:24:43 UTC,https://www.virustotal.com/#/file/a51f9d8ac4608205e5ab98e7f2c58182b9910660dd14218b9628e36e83ad9f11/detection,386f8503a69ca2e69a4f44b538855b05,,,,a51f9d8ac4608205e5ab98e7f2c58182b9910660dd14218b9628e36e83ad9f11,12cdc34081200a2dd14864ddb27a370208802d4c,"PE32 executable (GUI) Intel 80386, for MS Windows",28768,N/A,[CORRUPT]
2017-08-05T11:24:43+0000,1501932283000,Compile Timestamp, N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-08-05 11:24:43 UTC,https://www.virustotal.com/#/file/c6b67f1565243e31bdc9e9972a5c428154b7bb83364073731c1d16b03da0c75a/details,bfc8d68fca03f4752897c552b7984523,,,,c6b67f1565243e31bdc9e9972a5c428154b7bb83364073731c1d16b03da0c75a,feb5734d567b976f860d21336fcc6989c8eb51df,"PE32 executable (GUI) Intel 80386, for MS Windows",81920,N/A,wills.hairparker[.]com
2017-08-11T08:50:10+0000,1502441410000,VT_First_Submission,eps-mht-dwn.doc N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/#/file/782c87d4304fe5d1999cacf56b96908760fcf2b83a485e87a7bae329c1482f90/details,eb0ed8837657dbdca041522f67f8f69e,,,eps-mht-dwn.doc,782c87d4304fe5d1999cacf56b96908760fcf2b83a485e87a7bae329c1482f90,2969a38d8117e0fc7a60e509a7def8ab73974b9a,Microsoft Word DOCX,42503,N/A,"red5big[.]com, wills.hairparker[.]com"
2017-08-11T09:01:18+0000,1502442078000,VT_First_Submission, N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-08-05 11:24:43 UTC,https://www.virustotal.com/#/file/c6b67f1565243e31bdc9e9972a5c428154b7bb83364073731c1d16b03da0c75a/details,bfc8d68fca03f4752897c552b7984523,,,,c6b67f1565243e31bdc9e9972a5c428154b7bb83364073731c1d16b03da0c75a,feb5734d567b976f860d21336fcc6989c8eb51df,"PE32 executable (GUI) Intel 80386, for MS Windows",81920,N/A,wills.hairparker[.]com
2017-08-11T13:54:06+0000,1502459646000,Compile Timestamp,Draft Review of the Agreement.exe D:\Projects\WinRAR\sfx\build\sfxrar32\Release\sfxrar.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-08-11 13:54:06 UTC,https://www.virustotal.com/#/file/8b063914fe37908a0592f63e2117c3bcf38c1122acafd50c01622f03918f2641/details,23a8ce358b16128f1ca291a284c0f6ef,,,Draft Review of the Agreement.exe,8b063914fe37908a0592f63e2117c3bcf38c1122acafd50c01622f03918f2641,b4451d793655356163728446fae4fcfd412d592b,"PE32 executable (GUI) Intel 80386, for MS Windows",387899,D:\Projects\WinRAR\sfx\build\sfxrar32\Release\sfxrar.pdb,aroundtheworld123[.]net
2017-08-11T13:54:06+0000,1502459646000,Compile Timestamp, D:\Projects\WinRAR\sfx\build\sfxrar32\Release\sfxrar.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-08-11 13:54:06 UTC,https://www.virustotal.com/#/file/d18a7cd2bacd43e9a69f25018a3e26bca7f5a81ea42d83f24b68b8b45bb50983/details,62bb4224d8e8ec5c3495090b09b52e1c,,,,d18a7cd2bacd43e9a69f25018a3e26bca7f5a81ea42d83f24b68b8b45bb50983,ce478936f245647b557cd782a48c071fb7545e97,"PE32 executable (GUI) Intel 80386, for MS Windows",2495733,D:\Projects\WinRAR\sfx\build\sfxrar32\Release\sfxrar.pdb,healthnewsone[.]com
2017-08-14T00:00:00+00:00,1502668800000,VT_Domain_to_ip,Domain wills.hairparker.com was resolving to 89.45.67.200,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/wills.hairparker.com/details,,89.45.67.200,wills.hairparker.com,,,,,,,
2017-08-19T16:46:45+0000,1503161205000,VT_First_Submission, g:\c++\new_downloader_wingames\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/e1ad7ff6048e0118c589e06b4c52b5039ddc7ca2793a4c190c9bae732489bb78/details,4eb646b034c7f365212fd7491a94659d,,,,e1ad7ff6048e0118c589e06b4c52b5039ddc7ca2793a4c190c9bae732489bb78,f08b5c8aea768cf0bf7bcabfee02f0855df4e32d,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,g:\c++\new_downloader_wingames\Release\new_downloader.pdb,wingames2015[.]com
2017-09-02T00:00:00+00:00,1504310400000,VT_Domain_to_ip,Domain medzone71.com was resolving to 198.54.117.212,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/medzone71.com/details,,198.54.117.212,medzone71.com,,,,,,,
2017-09-04T00:00:00+00:00,1504483200000,VT_Domain_to_ip,Domain medzone71.com was resolving to 69.64.147.10,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/medzone71.com/details,,69.64.147.10,medzone71.com,,,,,,,
2017-09-06T07:27:27+0000,1504682847000,VT_First_Submission,Mail Access Report.doc N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/#/file/114c0898c89f2d06cb8a3d8fb2bcde17ae1f60e59274ae3ce31289f5c956725c/details,9682bb80d1d31f10fa028359c975001d,,,Mail Access Report.doc,114c0898c89f2d06cb8a3d8fb2bcde17ae1f60e59274ae3ce31289f5c956725c,8324be94aa1a687bba252969faa61532b7d19ff9,RTF,9003,N/A,sound.muzicwonder[.]com
2017-09-07T13:59:03+0000,1504792743000,VT_First_Submission,Insight N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-11 17:13:05 UTC,https://www.virustotal.com/#/file/a0f6284477a1f95261f694043cdbbe54851edfe045b7fc7b66beec378731b59c/details,2fcfae21ccf1dfd106aef422a27560bf,,,Insight,a0f6284477a1f95261f694043cdbbe54851edfe045b7fc7b66beec378731b59c,57688c572d77a33453235f633f03b8dada507fff,"PE32 executable (GUI) Intel 80386, for MS Windows",82432,N/A,sound.muzicwonder[.]com
2017-09-08T00:00:00+00:00,1504828800000,VT_Domain_to_ip,Domain sound.muzicwonder.com was resolving to 181.215.235.62,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/sound.muzicwonder.com/details,,181.215.235.62,sound.muzicwonder.com,,,,,,,
2017-09-11T00:00:00+00:00,1505088000000,VT_Domain_to_ip,Domain a.churchill91.com was resolving to 82.221.129.17,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/a.churchill91.com/details,,82.221.129.17,a.churchill91.com,,,,,,,
2017-09-13T09:46:01+0000,1505295961000,Compile Timestamp,Insight.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-09-13 09:46:01 UTC,https://www.virustotal.com/#/file/08f6c7ed587ec73962840cadcaff4b087add8a1119b54a45547e5788fc898632/details,ae5f389be9058c241a237965304d7bf5,,,Insight.exe,08f6c7ed587ec73962840cadcaff4b087add8a1119b54a45547e5788fc898632,3342bed7ec58755f05ad20077a77d61e873b57e8,"PE32 executable (GUI) Intel 80386, for MS Windows",82432,N/A,sound.muzicwonder[.]com
2017-09-14T11:54:19+0000,1505390059000,VT_First_Submission,Mail Access SOP Cred.doc N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/#/file/ace4f08d97437bc1134a10fd475a3d895006250a80e4e703d28a556a8bd25bbf/details,9f29e983967129916869a1b322764919,,,Mail Access SOP Cred.doc,ace4f08d97437bc1134a10fd475a3d895006250a80e4e703d28a556a8bd25bbf,7f78e1a878049ddc58b4647dca8d9afef401b8b1,RTF,521455,N/A,sound.muzicwonder[.]com
2017-09-18T08:21:13+0000,1505722873000,VT_First_Submission,sv.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 04:17:39 UTC,https://www.virustotal.com/#/file/50979be9ab345a80560520d29e9ff346c62422d15415369f0b04e74c336a98be/details,a89a7481273b873fab1aba09ae8d3483,,,sv.exe,50979be9ab345a80560520d29e9ff346c62422d15415369f0b04e74c336a98be,6b969db1f2c52d3e74b82dd499621e42fe859a95,"PE32 executable (GUI) Intel 80386, for MS Windows",55544,N/A,[CORRUPT]
2017-09-18T12:07:39+0000,1505736459000,Compile Timestamp,mobsynce.exe d:\Backup from OLD BLDG\C++\new_downloader_wingames_180917\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-09-18 12:07:39 UTC,https://www.virustotal.com/#/file/ff6e750f15d62c847321670e811d40b7e99de710cdb99ebf3dc69bae47800d8b/details,6a3f0de81242e55a35571a6a231c5b2c,,,mobsynce.exe,ff6e750f15d62c847321670e811d40b7e99de710cdb99ebf3dc69bae47800d8b,5bd7aa1bce6e3f83d921f896003d6c6a149cae68,"PE32 executable (GUI) Intel 80386, for MS Windows",203264,d:\Backup from OLD BLDG\C++\new_downloader_wingames_180917\Release\new_downloader.pdb,wingames2015[.]com
2017-09-20T05:08:19+0000,1505884099000,VT_First_Submission, C:\Users\STONE\Documents\Visual Studio 2008\Projects\15Mar2017\Release\15Mar2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-05-08 07:31:23 UTC,https://www.virustotal.com/#/file/755bcf2999baf812448fa00821f9a4c6cfba01dd26f3a1383060ccf63ff197f9/details,ecca8f4c7e14bbc1e3a06b9f8a41b53a,,,,755bcf2999baf812448fa00821f9a4c6cfba01dd26f3a1383060ccf63ff197f9,b9f27f0e134d7210f58f26674dcd2f7760982e5d,"PE32 executable (GUI) Intel 80386, for MS Windows",91136,C:\Users\STONE\Documents\Visual Studio 2008\Projects\15Mar2017\Release\15Mar2017.pdb,a.churchill91[.]com
2017-09-21T06:30:01+0000,1505975401000,Compile Timestamp,igfxsrv D:\Backup from OLD BLDG\C++\keylogger_06092017\keylogger_06022017with feature of filesize check n copy to neat file\offkl\Release\kill.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-09-21 06:30:01 UTC,https://www.virustotal.com/#/file/f619eb9a6255f6adcb02d59ed20f69d801a7db1f481f88e14abca2df020c4d26/details,efec7464f07633415cbc36a97b900587,,,igfxsrv,f619eb9a6255f6adcb02d59ed20f69d801a7db1f481f88e14abca2df020c4d26,2b1d6c606cc2e6bd327ee36650f6be0bc619156a,"PE32 executable (GUI) Intel 80386, for MS Windows",132096,D:\Backup from OLD BLDG\C++\keylogger_06092017\keylogger_06022017with feature of filesize check n copy to neat file\offkl\Release\kill.pdb,Unknown
2017-09-24T07:03:14+0000,1506236594000,VT_First_Submission,crystal.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-04-17 08:34:45 UTC,https://www.virustotal.com/#/file/ad1de02434cb0897bf9812673615b5e88e6696241bab5b4e9599ab2ad01aa6ad/details,33b1e07651f7b8654e8174de8415c134,,,crystal.exe,ad1de02434cb0897bf9812673615b5e88e6696241bab5b4e9599ab2ad01aa6ad,9d592df17ffe67cb7fcc3afd8a0248cdb3d383b9,"PE32 executable (GUI) Intel 80386, for MS Windows",82944,N/A,sterling66[.]com
2017-10-02T04:38:55+0000,1506919135000,VT_First_Submission,ctfmers.exe d:\backups\Projects5june2017\15Mar2017\Release\15Mar2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-07-05 10:48:08 UTC,https://www.virustotal.com/#/file/3089d64deb1a765cd1c716e0d0c563496ae58b09263a5a03349a26afdcb08a7d/details,5b942290149f5666ddfb1e2dd81a03ea,,,ctfmers.exe,3089d64deb1a765cd1c716e0d0c563496ae58b09263a5a03349a26afdcb08a7d,27a558b89a257cb3b2f9fb657e45fba4e6930f57,"PE32 executable (GUI) Intel 80386, for MS Windows",100352,d:\backups\Projects5june2017\15Mar2017\Release\15Mar2017.pdb,a.churchill91[.]com
2017-10-04T10:10:40+0000,1507111840000,VT_First_Submission,mobsynce.exe d:\Backup from OLD BLDG\C++\new_downloader_wingames_180917\Release\new_downloader.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-09-18 12:07:39 UTC,https://www.virustotal.com/#/file/ff6e750f15d62c847321670e811d40b7e99de710cdb99ebf3dc69bae47800d8b/details,6a3f0de81242e55a35571a6a231c5b2c,,,mobsynce.exe,ff6e750f15d62c847321670e811d40b7e99de710cdb99ebf3dc69bae47800d8b,5bd7aa1bce6e3f83d921f896003d6c6a149cae68,"PE32 executable (GUI) Intel 80386, for MS Windows",203264,d:\Backup from OLD BLDG\C++\new_downloader_wingames_180917\Release\new_downloader.pdb,wingames2015[.]com
2017-10-21T00:00:00+00:00,1508544000000,VT_Domain_to_ip,Domain newmysticvision.com was resolving to 181.215.235.131,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/newmysticvision.com/details,,181.215.235.131,newmysticvision.com,,,,,,,
